
Initial statistics: 65 variables; iteration 0; function evaluation 0; phase 1
Function value 3.6709730e+03; maximum gradient component mag 9.1968e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.15558  9.19676e+02 |  2  0.00000  4.39299e+01 |  3  0.00000  4.90091e+01
  4  0.00000  5.40187e+01 |  5  0.00000  5.85280e+01 |  6  0.00000  6.24498e+01
  7  0.00000  6.60475e+01 |  8  0.00000  7.00094e+01 |  9  0.00000  7.57572e+01
 10  0.00000  8.37654e+01 | 11  0.00000  9.09253e+01 | 12  0.00000  9.26051e+01
 13  0.00000  8.65807e+01 | 14  0.00000  8.23361e+01 | 15  0.00000  8.88684e+01
 16  0.00000  8.50408e+01 | 17  0.00000  5.87129e+01 | 18  0.00000  9.80901e+00
 19  0.00000 -5.84047e+01 | 20  0.00000 -6.94766e+01 | 21  0.00000  8.37225e+00
 22  0.00000  3.33376e+01 | 23  0.00000 -3.57654e+01 | 24  0.00000 -1.48373e+02
 25  0.00000 -7.51811e+01 | 26  0.00000  6.71061e+01 | 27  0.00000  1.20123e+02
 28  0.00000  9.00502e+01 | 29  0.00000 -8.47898e+01 | 30  0.00000 -6.63365e+01
 31  0.00000 -7.21284e+01 | 32  0.00000  3.13815e+01 | 33  0.00000 -2.92520e+01
 34  0.00000  1.69014e+00 | 35  0.00000 -1.86733e+02 | 36  0.00000 -1.01199e+02
 37  0.00000  9.19874e+01 | 38  0.00000  1.79612e+02 | 39  0.00000  4.74456e+01
 40  0.00000 -1.84112e+02 | 41  0.00000 -1.50166e+02 | 42  0.00000  4.82041e+01
 43  0.00000 -2.23358e+01 | 44  0.00000 -1.40952e+02 | 45  0.00000 -2.77761e+02
 46  0.00000 -2.40220e+02 | 47  0.00000  1.88665e+02 | 48  0.00000  3.39313e+02
 49  0.00000  1.40376e+02 | 50  0.00000  8.31876e+01 | 51  0.00000  1.13761e+01
 52  0.00000 -2.00087e+02 | 53  0.00000 -3.28526e+02 | 54  0.00000 -3.28798e+02
 55  0.00000 -1.37092e+02 | 56  0.00000 -5.99571e+01 | 57  0.00000 -2.02005e+02
 58  0.00000 -6.92100e+01 | 59  0.00000  8.63772e+01 | 60  0.00000  1.48568e+02
 61  0.00000  1.82323e+02 | 62  0.00000  1.26509e+02 | 63  0.00000  8.44641e+01
 64  0.04401  1.45213e-01 | 65  0.37412  1.37253e-02 |

Intermediate statistics: 65 variables; iteration 20; function evaluation 27; phase 1
Function value 3.6048426e+03; maximum gradient component mag 4.4809e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.16100  4.48086e+03 |  2 -0.07053 -1.57714e+01 |  3 -0.07200 -1.47327e+01
  4 -0.06966 -1.27298e+01 |  5 -0.06236 -9.34976e+00 |  6 -0.05015 -4.24139e+00
  7 -0.03460  2.73304e+00 |  8 -0.01951  1.11793e+01 |  9 -0.01042  2.00492e+01
 10 -0.00974  2.81030e+01 | 11 -0.00961  3.63698e+01 | 12 -0.00220  4.64276e+01
 13  0.01465  5.84143e+01 | 14  0.02370  6.60472e+01 | 15  0.01047  6.56296e+01
 16  0.00723  6.82025e+01 | 17  0.01388  7.15236e+01 | 18  0.01855  7.19439e+01
 19  0.04854  8.28195e+01 | 20  0.05152  8.83716e+01 | 21  0.00567  7.52650e+01
 22  0.01594  7.51140e+01 | 23  0.00053  4.06983e+01 | 24  0.05435  6.87449e+01
 25  0.02100  9.14751e+01 | 26  0.01504  1.53344e+02 | 27  0.01562  1.70317e+02
 28 -0.00411  1.22731e+02 | 29  0.04493  7.41822e+01 | 30 -0.01047 -2.30271e+01
 31  0.02691 -3.92246e+01 | 32 -0.02061 -4.17948e+01 | 33  0.02841 -2.79063e+01
 34 -0.03648 -7.35253e+01 | 35  0.03749 -8.32014e+01 | 36  0.01553 -3.83255e-01
 37  0.01190  1.31557e+02 | 38  0.00513  1.72822e+02 | 39  0.00623  8.81107e+01
 40  0.02971 -2.89125e+01 | 41  0.03453 -7.36783e+01 | 42 -0.05842 -8.39380e+01
 43  0.03472 -7.30995e+01 | 44 -0.02282 -1.51858e+02 | 45  0.03424 -1.68983e+02
 46  0.05158 -9.34601e+01 | 47 -0.01796  6.21869e+01 | 48 -0.00449  1.78753e+02
 49  0.04262  1.56661e+02 | 50  0.03042  6.44404e+01 | 51 -0.01308 -3.07898e+00
 52  0.11626 -9.41056e+01 | 53 -0.17616 -1.26235e+02 | 54  0.14328 -1.09440e+02
 55 -0.03687 -1.00357e+02 | 56  0.06512 -4.16224e+01 | 57  0.09877 -2.36897e+01
 58  0.07088 -1.62768e+00 | 59  0.05300  2.36259e+01 | 60  0.02570  2.47820e+01
 61 -0.08871 -2.86858e+01 | 62 -0.14702 -6.08342e+01 | 63 -0.24314 -6.37486e+01
 64  0.04404  4.51803e-02 | 65  0.37423 -9.03663e-03 |
65 variables; iteration 40; function evaluation 50; phase 1
Function value 3.5840528e+03; maximum gradient component mag 3.0036e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.15799  3.00360e+03 |  2 -0.09792 -1.94253e+01 |  3 -0.08757 -1.55705e+01
  4 -0.07274 -1.04482e+01 |  5 -0.05516 -4.65472e+00 |  6 -0.03948  7.50618e-02
  7 -0.03089  1.72334e+00 |  8 -0.03039  4.85804e-01 |  9 -0.03362 -4.83868e-01
 10 -0.03585  1.60406e+00 | 11 -0.03332  6.64446e+00 | 12 -0.02282  1.36725e+01
 13  0.00050  2.31828e+01 | 14  0.01759  3.24334e+01 | 15  0.00089  3.49261e+01
 16 -0.00383  3.88385e+01 | 17  0.00696  4.67190e+01 | 18  0.00943  5.23161e+01
 19  0.04938  7.45960e+01 | 20  0.05191  7.53881e+01 | 21 -0.00673  4.39795e+01
 22  0.00284  3.26115e+01 | 23 -0.00350  2.65970e+01 | 24  0.05455  6.80112e+01
 25  0.01627  6.57241e+01 | 26 -0.00072  8.19630e+01 | 27  0.00853  1.06077e+02
 28 -0.01576  7.23446e+01 | 29  0.04003  3.17215e+01 | 30 -0.01826 -3.26369e+01
 31  0.02625 -2.13270e+01 | 32 -0.02342 -3.39903e+01 | 33  0.01873 -3.90049e+01
 34 -0.03469 -3.35835e+01 | 35  0.04758  3.74221e+01 | 36  0.01867  3.68914e+01
 37 -0.00540  6.20748e+01 | 38  0.00143  1.06771e+02 | 39 -0.00823  2.46090e+01
 40  0.03804 -4.26603e+01 | 41  0.01541 -7.79826e+01 | 42 -0.00702 -1.38584e+01
 43 -0.00705 -4.37682e+01 | 44  0.04411  5.88134e+00 | 45  0.00426 -9.14432e+01
 46  0.07109 -1.17575e+01 | 47 -0.03034  4.94504e+01 | 48 -0.01862  1.20286e+02
 49  0.04048  1.31783e+02 | 50  0.03667  7.14574e+01 | 51 -0.02434 -1.67634e+01
 52  0.11642 -1.18705e+02 | 53 -0.14927 -1.34370e+02 | 54  0.12825 -1.46687e+02
 55  0.02404 -6.46157e+01 | 56  0.04566 -3.51202e+01 | 57  0.11468  2.64849e+01
 58  0.07650  2.89757e+01 | 59  0.06178  3.18523e+01 | 60  0.01492  6.39126e-01
 61 -0.06719 -1.00387e+01 | 62 -0.08855 -2.34455e+01 | 63 -0.12213 -2.58235e+01
 64  0.04434  5.69051e-01 | 65  0.37818 -5.59508e-03 |
65 variables; iteration 60; function evaluation 78; phase 1
Function value 3.5694130e+03; maximum gradient component mag 1.0601e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.15753  1.06014e+03 |  2 -0.00848  1.33412e+01 |  3 -0.04044  4.63418e+00
  4 -0.02993  9.40807e+00 |  5 -0.04053  6.01382e+00 |  6 -0.07737 -6.12020e+00
  7 -0.01869  1.03417e+01 |  8 -0.00266  1.27060e+01 |  9 -0.02852  2.31809e+00
 10 -0.04721 -3.10167e+00 | 11 -0.06227 -6.19829e+00 | 12 -0.03099  3.34599e+00
 13  0.01871  1.63523e+01 | 14 -0.02088  3.50192e+00 | 15  0.00414  2.51940e+01
 16 -0.00165  3.35169e+01 | 17  0.00588  3.91138e+01 | 18  0.01244  3.97910e+01
 19  0.03572  3.15908e+01 | 20  0.04546  3.16124e+01 | 21 -0.00530  2.85048e+01
 22 -0.00444  1.75716e+01 | 23  0.00605  1.02224e+01 | 24  0.04002 -2.82671e+01
 25  0.01175 -3.53314e+01 | 26 -0.01800 -3.17652e+01 | 27 -0.00162 -1.81798e+01
 28 -0.03311 -4.90625e+00 | 29  0.04364  1.52129e+01 | 30 -0.01506 -2.33916e+01
 31  0.02029 -2.49451e+01 | 32 -0.01178 -8.40706e+00 | 33  0.00889 -7.09753e+01
 34 -0.03401 -3.75111e+01 | 35  0.04898  5.30472e+01 | 36  0.02280  3.14107e+01
 37 -0.02341 -3.27301e+00 | 38 -0.00332  4.96883e+01 | 39 -0.01944  3.02379e+00
 40  0.04508  1.60647e+01 | 41  0.01314 -4.60498e+01 | 42 -0.01210 -1.94775e+01
 43 -0.01093 -8.77815e+01 | 44  0.01557 -8.65938e+01 | 45  0.01585 -9.35908e+01
 46  0.05993 -1.61347e+01 | 47 -0.03641  4.73050e+01 | 48 -0.02993  1.04441e+02
 49  0.02204  9.58349e+01 | 50  0.03294  8.96835e+01 | 51 -0.02826 -8.08797e+00
 52  0.08359 -3.31642e+01 | 53 -0.01717 -1.34746e+02 | 54  0.10124 -1.60584e+02
 55 -0.02925 -1.24574e+02 | 56  0.04013 -3.95544e+01 | 57  0.09253  4.52394e+01
 58  0.05472  4.23236e+01 | 59  0.04696  5.05030e+01 | 60 -0.02709 -2.73205e+01
 61 -0.09426 -1.41983e+01 | 62 -0.05683  1.94196e+01 | 63 -0.03484  3.13523e+01
 64  0.04224 -1.67599e+01 | 65  0.38600 -2.02973e-01 |
Maximum number of function evaluations exceeded

 - final statistics:
65 variables; iteration 75; function evaluation 100
Function value 3.5515e+03; maximum gradient component mag -1.5941e+03
Exit code = 3;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.16093 -1.59412e+03 |  2 -0.04256  9.19968e+00 |  3 -0.05934  6.37543e+00
  4 -0.04186  9.21368e+00 |  5 -0.02365  1.07532e+01 |  6 -0.00700  9.66653e+00
  7 -0.04194  4.20783e-01 |  8 -0.09812 -9.27184e+00 |  9 -0.02086 -5.25582e+00
 10 -0.03819 -5.74605e+00 | 11  0.01185 -2.95267e+00 | 12 -0.05930 -8.51797e+00
 13 -0.04930 -1.15101e+01 | 14  0.05172 -1.61796e+01 | 15 -0.00302 -5.77965e+00
 16 -0.00632 -7.73911e+00 | 17 -0.00815 -1.36831e+01 | 18  0.01407 -1.21076e+01
 19  0.04594 -1.92402e+01 | 20  0.06145 -2.28275e+01 | 21 -0.01993 -9.89759e+00
 22  0.00796 -2.08097e+01 | 23  0.00446 -1.48447e+01 | 24  0.05392 -3.39348e+01
 25  0.02331 -3.90581e+01 | 26 -0.02246 -4.64320e+01 | 27  0.01184 -2.90122e+01
 28 -0.03017 -1.68691e+01 | 29  0.04476 -1.78548e+01 | 30  0.00060  2.38042e+00
 31  0.02785 -7.11127e+00 | 32 -0.01472 -8.41653e+00 | 33  0.02298 -1.21920e+01
 34 -0.01968  8.80044e-01 | 35  0.04433 -8.90671e+00 | 36  0.01963 -7.46327e+00
 37 -0.00201 -2.63556e+00 | 38 -0.03003 -1.70593e+01 | 39 -0.00140  4.81030e+00
 40  0.03944  1.46049e+01 | 41  0.03071  5.00239e+00 | 42 -0.02736  3.35454e+00
 43  0.01363 -2.21869e+00 | 44  0.01277 -6.47750e+00 | 45  0.03495 -1.99876e-01
